username,name,product_url,main_category,sub_category,product_category,price,sku,image_url
deciem,The Ordinary - Alpha Arbutin 2% + HA,http://deciem.com/product/rdn-alpha-arbutin-2pct-ha-30ml,,,,8.9,rdn-alpha-arbutin-2pct-ha-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-alpha-arbutin-2pct-ha-30ml.png?v=6529f77bb6c2a722c35c248559c073e8
deciem,The Ordinary - Ascorbyl Glucoside Solution 12%,http://deciem.com/product/rdn-ascorbyl-glucoside-solution-12pct-30ml,,,,12.9,rdn-ascorbyl-glucoside-solution-12pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-ascorbyl-glucoside-solution-12pct-30ml.png?v=26c2b5528c318a855179171f596ae2db
deciem,The Ordinary - Ascorbyl Tetraisopalmitate Solution 20% in Vitamin F,http://deciem.com/product/rdn-ascorbyl-tetraisopalmitate-solution-20pct-in-vitamin-f-30ml,,,,17.8,rdn-ascorbyl-tetraisopalmitate-solution-20pct-in-vitamin-f-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-ascorbyl-tetraisopalmitate-solution-20pct-in-vitamin-f-30ml.png?v=ab708b55311e4b7ccec84af9976e382b
deciem,The Ordinary - Azelaic Acid Suspension 10%,http://deciem.com/product/rdn-azelaic-acid-suspension-10pct-30ml,,,,7.9,rdn-azelaic-acid-suspension-10pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-azelaic-acid-suspension-10pct-30ml.png?v=06db0dd42fa5cba3ee509392d754834f
deciem,The Ordinary - Caffeine Solution 5% + EGCG,http://deciem.com/product/rdn-caffeine-solution-5pct-egcg-30ml,,,,6.7,rdn-caffeine-solution-5pct-egcg-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-caffeine-solution-5pct-egcg-30ml.png?v=7e6084085800b031566379f05902f67f
deciem,The Ordinary - High-Adherence Silicone Primer,http://deciem.com/product/rdn-high-adherence-silicone-primer-30ml,,,,4.9,rdn-high-adherence-silicone-primer-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-high-adherence-silicone-primer-30ml.png?v=a751f30bf4a52227cab81c47607a34dd
deciem,The Ordinary - High-Spreadability Fluid Primer,http://deciem.com/product/rdn-high-spreadability-fluid-primer-30ml,,,,7.9,rdn-high-spreadability-fluid-primer-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-high-spreadability-fluid-primer-30ml.png?v=fa489ca5045b7b2084ac907ccfe9594e
deciem,The Ordinary - Hyaluronic Acid 2% + B5,http://deciem.com/product/rdn-hyaluronic-acid-2pct-b5-30ml,,,,6.8,rdn-hyaluronic-acid-2pct-b5-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-hyaluronic-acid-2pct-b5-30ml.png?v=c0e693fee4cee1ac1db4d594c486e244
deciem,The Ordinary - Lactic Acid 10% + HA,http://deciem.com/product/rdn-lactic-acid-10pct-ha-2pct-30ml,,,,6.79,rdn-lactic-acid-10pct-ha-2pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-lactic-acid-10pct-ha-2pct-30ml.png?v=6a41e4a4c3a3b8eb1ff5d3acf1e870a2
deciem,The Ordinary - Lactic Acid 5% + HA,http://deciem.com/product/rdn-lactic-acid-5pct-ha-2pct-30ml,,,,6.5,rdn-lactic-acid-5pct-ha-2pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-lactic-acid-5pct-ha-2pct-30ml.png?v=90fd48ebf8fad3282ff4b7c8f73aa49c
deciem,The Ordinary - Magnesium Ascorbyl Phosphate 10%,http://deciem.com/product/rdn-magnesium-ascorbyl-phosphate-10pct-30ml,,,,9.6,rdn-magnesium-ascorbyl-phosphate-10pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-magnesium-ascorbyl-phosphate-10pct-30ml.png?v=3f6d5975e01eb2d0e713fb2c5c53d379
deciem,The Ordinary - Matrixyl 10% + HA,http://deciem.com/product/rdn-matrixyl-10pct-ha-30ml,,,,11.5,rdn-matrixyl-10pct-ha-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-matrixyl-10pct-ha-30ml.png?v=829ce63d8b11cc1ad5d2449708f0ddab
deciem,The Ordinary - Natural Moisturizing Factors + HA,http://deciem.com/product/rdn-natural-moisturizing-factors-ha-30ml,,,,5.8,rdn-natural-moisturizing-factors-ha-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-natural-moisturizing-factors-ha-30ml.png?v=004b24d67c2f4751d62dc23f3769b80b
deciem,The Ordinary - Niacinamide 10% + Zinc 1%,http://deciem.com/product/rdn-niacinamide-10pct-zinc-1pct-30ml,,,,5.9,rdn-niacinamide-10pct-zinc-1pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-niacinamide-10pct-zinc-1pct-30ml.png?v=2ce283d9230d295840cfad55f50e98c7
deciem,The Ordinary - Retinol 1%,http://deciem.com/product/rdn-retinol-1pct-30ml,,,,6.7,rdn-retinol-1pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-retinol-1pct-30ml.png?v=626eb6807f22fd66486c9b3054addf66
deciem,The Ordinary - 100% Plant-Derived Squalane,http://deciem.com/product/rdn-100pct-plant-derived-squalane-30ml,,,,7.9,rdn-100pct-plant-derived-squalane-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-100pct-plant-derived-squalane-30ml.png?v=632e237020e24f80dca4f8aba5074e92
deciem,The Ordinary - Alpha Lipoic Acid 5%,http://deciem.com/product/rdn-alpha-lipoic-acid-5pct-30ml,,,,6.8,rdn-alpha-lipoic-acid-5pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-alpha-lipoic-acid-5pct-30ml.png?v=751d776eddc572a719adf4ebc8664e33
deciem,The Ordinary - Argireline Solution 10%,http://deciem.com/product/rdn-argireline-solution-10pct-30ml,,,,7.9,rdn-argireline-solution-10pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-argireline-solution-10pct-30ml.png?v=ecef2f9410c91e69111de8943725810d
deciem,The Ordinary - AHA 30% + BHA 2% Peeling Solution,http://deciem.com/product/rdn-aha-30pct-bha-2pct-peeling-solution-30ml,,,,7.2,rdn-aha-30pct-bha-2pct-peeling-solution-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-aha-30pct-bha-2pct-peeling-solution-30ml.png?v=3a83d5174c1089d58776c9be81240e9f
deciem,The Ordinary - Glycolic Acid 7% Toning Solution,http://deciem.com/product/rdn-glycolic-acid-7pct-toning-solution-240ml,,,,8.7,rdn-glycolic-acid-7pct-toning-solution-240ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-glycolic-acid-7pct-toning-solution-240ml.png?v=bffed2eaad90d7ce88f1f1227c3b65cf
deciem,The Ordinary - Salicylic Acid 2% Solution,http://deciem.com/product/rdn-salicylic-acid-2pct-solution-30ml,,,,5.3,rdn-salicylic-acid-2pct-solution-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-salicylic-acid-2pct-solution-30ml.png?v=a0a751655b26d57de266d7ca65dfa81f
deciem,The Ordinary - Vitamin C Suspension 30% in Silicone,http://deciem.com/product/rdn-vitamin-c-suspension-30pct-in-silicone-30ml,,,,6.8,rdn-vitamin-c-suspension-30pct-in-silicone-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-vitamin-c-suspension-30pct-in-silicone-30ml.png?v=e308a5ee2fc624beed64d839fc506096
deciem,The Ordinary - Granactive Retinoid 2% in Squalane,http://deciem.com/product/rdn-granactive-retinoid-2pct-in-squalane-30ml,,,,9.6,rdn-granactive-retinoid-2pct-in-squalane-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-granactive-retinoid-2pct-in-squalane-30ml.png?v=c38669aaf7d1209b60a39bc885a8328b
deciem,The Ordinary - Granactive Retinoid 5% in Squalane,http://deciem.com/product/rdn-granactive-retinoid-5pct-in-squalane-30ml,,,,13.9,rdn-granactive-retinoid-5pct-in-squalane-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-granactive-retinoid-5pct-in-squalane-30ml.png?v=dcf9962fd953d1253a49b156ad27c3d1
deciem,The Ordinary - Resveratrol 3% + Ferulic Acid 3%,http://deciem.com/product/rdn-resveratrol-3pct-ferulic-acid-3pct-30ml,,,,7.9,rdn-resveratrol-3pct-ferulic-acid-3pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-resveratrol-3pct-ferulic-acid-3pct-30ml.png?v=7ea4c162d91807320c32365cba2baebb
deciem,The Ordinary - Retinol 0.2% in Squalane,http://deciem.com/product/rdn-retinol-02pct-in-squalane-30ml,,,,5.3,rdn-retinol-02pct-in-squalane-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-retinol-02pct-in-squalane-30ml.png?v=878a8bb4854a58f4361c8f00621effbc
deciem,The Ordinary - Retinol 0.5% in Squalane,http://deciem.com/product/rdn-retinol-05pct-in-squalane-30ml,,,,5.8,rdn-retinol-05pct-in-squalane-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-retinol-05pct-in-squalane-30ml.png?v=4f935788af1206eca05c78b00f18867b
deciem,The Ordinary - Retinol 1% in Squalane,http://deciem.com/product/rdn-retinol-1pct-in-squalane-30ml,,,,6.7,rdn-retinol-1pct-in-squalane-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-retinol-1pct-in-squalane-30ml.png?v=6fc96091fe6cbc06b560ee64d44077c9
deciem,The Ordinary - EUK 134 0.1%,http://deciem.com/product/rdn-euk-134-01pct-30ml,,,,8.8,rdn-euk-134-01pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-euk-134-01pct-30ml.png?v=f3714a4485ae8046518aeb20efe32e95
deciem,The Ordinary - The No-Brainer Set,http://deciem.com/product/rdn-the-no-brainer-set,,,,29.0,rdn-the-no-brainer-set,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-the-no-brainer-set.png?v=9a0cebebca1c49d75da7b1c6f103b2d6
deciem,The Ordinary - Marine Hyaluronics,http://deciem.com/product/rdn-marine-hyaluronics-30ml,,,,6.8,rdn-marine-hyaluronics-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-marine-hyaluronics-30ml.png?v=f53ca5888880cf13af8336282bbbfb19
deciem,Hylamide - HA Blur,http://deciem.com/product/finisher-ha-blur-30ml,,,,19.0,finisher-ha-blur-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/finisher-ha-blur-30ml.png?v=1b7479af2265339a2b1e50108ed8e8b7
deciem,NIOD - Hydration Vaccine,http://deciem.com/product/hydration-vaccine-50ml,,,,55.0,hydration-vaccine-50ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/hydration-vaccine-50ml.png?v=472649d5080680c5b43b30af5466bfa0
deciem,NIOD - Lip Bio-Lipid Concentrate,http://deciem.com/product/lip-bio-lipid-concentrate-15ml,,,,60.0,lip-bio-lipid-concentrate-15ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/lip-bio-lipid-concentrate-15ml.png?v=1bb3fe9c1b25fa1424e4757a9805f57c
deciem,Ab Crew - Pre-Shave Oil,http://deciem.com/product/pre-shave-oil-60ml,,,,18.0,pre-shave-oil-60ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/pre-shave-oil-60ml.png?v=3ca7a946d8c840894f30c5273d55ce5e
deciem,Hylamide - White Blur,http://deciem.com/product/whiterx-white-blur-30ml,,,,30.0,whiterx-white-blur-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/whiterx-white-blur-30ml.png?v=32d15568a0b96fd025a0137e5154f0b3
deciem,Hylamide - White Flash,http://deciem.com/product/whiterx-white-flash-30ml,,,,30.0,whiterx-white-flash-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/whiterx-white-flash-30ml.png?v=ddea5262dd37e11255ed47543eae0c97
deciem,NIOD - Neck Elasticity Catalyst,http://deciem.com/product/neck-elasticity-catalyst-50ml,,,,70.0,neck-elasticity-catalyst-50ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/neck-elasticity-catalyst-50ml.png?v=2d46b2fbe6f362406ba1516695ec394f
deciem,ESHO - Drench,http://deciem.com/product/eso-drench-15ml,,,,12.0,eso-drench-15ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-drench-15ml.png?v=cea32a124e01621a817c830217c7fe80
deciem,ESHO - Pause,http://deciem.com/product/eso-pause-15ml,,,,27.0,eso-pause-15ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-pause-15ml.png?v=91b954f3f2d8f847140b9ad1ed11f714
deciem,ESHO - Sculpt,http://deciem.com/product/eso-sculpt-15ml,,,,29.0,eso-sculpt-15ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-sculpt-15ml.png?v=569843b87afb38a3e674823b19ad4911
deciem,ESHO - Silence,http://deciem.com/product/eso-silence-5ml,,,,10.0,eso-silence-5ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-silence-5ml.png?v=c10a2f9445c47ffaccd6c1df6e86dee1
deciem,ESHO - Drain,http://deciem.com/product/eso-drain-5ml,,,,10.0,eso-drain-5ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-drain-5ml.png?v=db9e14b30bb4d1f24cf50a1cd1d24b65
deciem,ESHO - Sculpt Sensitive,http://deciem.com/product/eso-sculpt-sensitive-15ml,,,,28.0,eso-sculpt-sensitive-15ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-sculpt-sensitive-15ml.png?v=bbda677caf7c81d339168a793fe4e2fa
deciem,ESHO - Coat,http://deciem.com/product/eso-coat-15ml,,,,9.0,eso-coat-15ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/eso-coat-15ml.png?v=1fa7644168edecfae297bac97967d35f
deciem,NIOD - Flavanone Mud,http://deciem.com/product/nid-flavanone-mud-100ml,,,,60.0,nid-flavanone-mud-100ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-flavanone-mud-100ml.png?v=b52a2f146e2c836eda59cd8d62694358
deciem,NIOD - Mastic Must,http://deciem.com/product/nid-mastic-must-90ml,,,,37.0,nid-mastic-must-90ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-mastic-must-90ml.png?v=afaf409049a2e76013cc7113831a788d
deciem,NIOD - Myrrh Clay,http://deciem.com/product/nid-myrrh-clay-50ml,,,,38.0,nid-myrrh-clay-50ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-myrrh-clay-50ml.png?v=1feae3eae14b52abbe1d1f2a05980710
deciem,NIOD - Voicemail Masque,http://deciem.com/product/nid-voicemail-masque-50ml,,,,45.0,nid-voicemail-masque-50ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-voicemail-masque-50ml.png?v=68d7727c9c3c765977195cc9ec2460b2
deciem,NIOD - Survival 0,http://deciem.com/product/nid-survival-0-30ml,,,,25.0,nid-survival-0-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-survival-0-30ml.png?v=829e2c97b0dec26fe9c1073b69a6827a
deciem,Hylamide - Matte 12,http://deciem.com/product/finisher-matte12-30ml,,,,24.0,finisher-matte12-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/finisher-matte12-30ml.png?v=06efa091ff7ec089cccbe7250439bc61
deciem,Hylamide - Photography Foundation Dark,http://deciem.com/product/photography-foundation-dark-30ml,,,,21.0,photography-foundation-dark-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/photography-foundation-dark-30ml.png?v=fad70d1c72cf6824628641f75f484217
deciem,Hylamide - Photography Foundation Golden,http://deciem.com/product/photography-foundation-golden-30ml,,,,21.0,photography-foundation-golden-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/photography-foundation-golden-30ml.png?v=9c2400c58715ff4717f3ffb821a53a7e
deciem,Hylamide - Photography Foundation Transparent,http://deciem.com/product/photography-foundation-transparent-30ml,,,,20.0,photography-foundation-transparent-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/photography-foundation-transparent-30ml.png?v=23f0aba98edb3be94fd475cf903b0bca
deciem,"NIOD - Photography Fluid, Opacity 12%",http://deciem.com/product/photography-fluid-opacity-12pct-30ml,,,,30.0,photography-fluid-opacity-12pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/photography-fluid-opacity-12pct-30ml.png?v=09e71664fb8709d4ab77d8cee404f4bb
deciem,"NIOD - Photography Fluid, Opacity 8%",http://deciem.com/product/nid-photography-fluid-tan-opacity-8pct-30ml,,,,32.0,nid-photography-fluid-tan-opacity-8pct-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-photography-fluid-tan-opacity-8pct-30ml.png?v=f1148d280ce94240409874401faae422
deciem,NIOD - Survival 10,http://deciem.com/product/nid-survival-10-30ml,,,,28.0,nid-survival-10-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-survival-10-30ml.png?v=aaf9804f14944ac01420599e99e6428e
deciem,NIOD - Survival 20,http://deciem.com/product/nid-survival-20-30ml,,,,29.0,nid-survival-20-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-survival-20-30ml.png?v=5837daa182373f3c58f797e0e5c18749
deciem,NIOD - Survival 30,http://deciem.com/product/nid-survival-30-30ml,,,,30.0,nid-survival-30-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/nid-survival-30-30ml.png?v=3072e05f0336b8a33181a8fb8f59f354
deciem,The Ordinary - Coverage Foundation,http://deciem.com../product/rdn-coverage-foundation-10-p-30ml,,,,,..rdn-coverage-foundation-10-p-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-coverage-foundation-10-p-30ml.png?v=d0a659eca9d128aacab95f3e809a95b8
deciem,The Ordinary - Serum Foundation,http://deciem.com../product/rdn-serum-foundation-10-p-30ml,,,,,..rdn-serum-foundation-10-p-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/rdn-serum-foundation-10-p-30ml.png?v=bb4bb83b6af5e3d9f68a9d2b8f161dcd
deciem,Ab Crew - Ab Carving Gel,http://deciem.com/product/ab-carving-gel-70ml,,,,25.0,ab-carving-gel-70ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/ab-carving-gel-70ml.png?v=384e47a987fe58440f3d2449537331db
deciem,The Chemistry Brand - Hand Chemistry,http://deciem.com/product/intense-youth-complex-30ml,,,,7.0,intense-youth-complex-30ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/intense-youth-complex-30ml.png?v=e439616461c62414c15ca581826d4a1d
deciem,The Chemistry Brand - Retin-Oil,http://deciem.com/product/retin-oil,,,,20.0,retin-oil,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/retin-oil.png?v=b71b020d014fa19aedc2e0a5029a8d28
deciem,The Chemistry Brand - Extreme Hydration Concentrate,http://deciem.com/product/extreme-hydration-concentrate,,,,20.0,extreme-hydration-concentrate,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/extreme-hydration-concentrate.png?v=6bd48783eac56b0437b9e67ff91bc5e6
deciem,The Chemistry Brand - HA3 Hand Hydrator,http://deciem.com/product/3f-hyaluronic-rich-hydrator,,,,9.0,3f-hyaluronic-rich-hydrator,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/3f-hyaluronic-rich-hydrator.png?v=30f44c8b48b8f2c466ce00eff5921eb1
deciem,Ab Crew - Body Wash,http://deciem.com/product/body-wash-480ml,,,,25.0,body-wash-480ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/body-wash-480ml.png?v=ba63dcf553774ca8c20accc2aba6797a
deciem,Ab Crew - Cutting Body Hydrator,http://deciem.com/product/cutting-body-hydrator-90ml,,,,19.0,cutting-body-hydrator-90ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/cutting-body-hydrator-90ml.png?v=c7231f2a4f36edc7a3be7f95df4be9a1
deciem,Ab Crew - Hair Minimizing Body Hydrator,http://deciem.com/product/hair-minimizing-body-hydrator-90ml,,,,18.0,hair-minimizing-body-hydrator-90ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/hair-minimizing-body-hydrator-90ml.png?v=2cad0a457518238252a02a6c32819a0d
deciem,The Chemistry Brand - Heel Chemistry,http://deciem.com/product/heel-hydration-complex,,,,15.0,heel-hydration-complex,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/heel-hydration-complex.png?v=96ed3d2e8bbede8a251f753d4249a657
deciem,The Chemistry Brand - Hyaluronic Concentrate,http://deciem.com/product/hyaluronic-concentrate,,,,28.0,hyaluronic-concentrate,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/hyaluronic-concentrate.png?v=979da57d1c56d15a539b015bfd993a16
deciem,The Chemistry Brand - Inhibitif Body Hydrator,http://deciem.com/product/body-cream-clean-ozone-100ml,,,,16.0,body-cream-clean-ozone-100ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/body-cream-clean-ozone-100ml.png?v=98f2a0175043bff2c1418cb5c54dd332
deciem,The Chemistry Brand - Inhibitif Body Serum,http://deciem.com/product/body-serum-240ml,,,,30.0,body-serum-240ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/body-serum-240ml.png?v=616d5e884663861f54142a9a8700f8a6
deciem,The Chemistry Brand - Hyaluronic Body Mist,http://deciem.com/product/hyaluronic-body-mist,,,,20.0,hyaluronic-body-mist,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/hyaluronic-body-mist.png?v=eebd3e67172cc9f0348cffcffd7bad8c
deciem,Ab Crew - Shredding Oil,http://deciem.com/product/shredding-oil-100ml,,,,25.0,shredding-oil-100ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/shredding-oil-100ml.png?v=961d0021cc2b13e4528196b0b47216e9
deciem,The Chemistry Brand - Glow Oil,http://deciem.com/product/glow-oil-100ml,,,,28.0,glow-oil-100ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/glow-oil-100ml.png?v=7079d8221018c03baeb6a49db836db0a
deciem,The Chemistry Brand - Inhibitif Deodorant,http://deciem.com/product/deodorant-clean-temptation-50ml,,,,7.0,deodorant-clean-temptation-50ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/deodorant-clean-temptation-50ml.png?v=fe8a2c631bf22d58bc60b100551176eb
deciem,The Chemistry Brand - Inhibitif Intimate Care,http://deciem.com/product/hch-inhibitif-intimate-care-60ml,,,,7.0,hch-inhibitif-intimate-care-60ml,http://b42e5e58a46be85c9a8d-a86d2521f1af8989841b9619f5314be5.r29.cf1.rackcdn.com/products/market-img/hch-inhibitif-intimate-care-60ml.png?v=7ba4804d263c18a747b23f8d8ef0b4dc
